id;issue_d;ano_mes;ano;valor_emprestimo;taxa_juros;parcela;term_meses;grade;sub_grade;renda_anual;faixa_renda;dti;faixa_dti;finalidade;estado;status_verificacao;moradia;loan_status;status_carteira;inadimplente
141893734;01/10/2018;01/10/2018;2018;21000.0;11.06;457.22;60.0;B;B3;47736.0;30k-50k;23.02;20-30;debt_consolidation;NV;Source Verified;RENT;Current;Em dia;0
132581260;01/05/2018;01/05/2018;2018;12000.0;10.9;392.3;36.0;B;B4;70000.0;50k-75k;6.7;0-10;credit_card;IL;Not Verified;MORTGAGE;Fully Paid;Quitado;0
120647886;01/10/2017;01/10/2017;2017;40000.0;10.91;1307.85;36.0;B;B4;95000.0;75k-100k;30.81;30-40;debt_consolidation;NC;Verified;MORTGAGE;Current;Em dia;0
121314616;01/10/2017;01/10/2017;2017;17000.0;11.99;564.57;36.0;B;B5;165000.0;150k+;11.1;out/20;credit_card;CA;Not Verified;MORTGAGE;Fully Paid;Quitado;0
128001783;01/02/2018;01/02/2018;2018;6400.0;11.99;212.55;36.0;B;B5;152000.0;150k+;19.11;out/20;car;IL;Not Verified;MORTGAGE;Fully Paid;Quitado;0
115688202;01/08/2017;01/08/2017;2017;15000.0;10.42;321.82;60.0;B;B3;120000.0;100k-150k;5.04;0-10;home_improvement;AZ;Not Verified;MORTGAGE;Fully Paid;Quitado;0
107551216;01/05/2017;01/05/2017;2017;3000.0;11.49;98.92;36.0;B;B5;35000.0;30k-50k;5.32;0-10;vacation;FL;Source Verified;OWN;Current;Em dia;0
126519012;01/01/2018;01/01/2018;2018;9600.0;11.99;318.82;36.0;B;B5;0.0;;;;home_improvement;TX;Not Verified;OWN;Fully Paid;Quitado;0
130925589;01/03/2018;01/03/2018;2018;15000.0;10.41;486.91;36.0;B;B3;110000.0;100k-150k;17.59;out/20;debt_consolidation;FL;Not Verified;MORTGAGE;Current;Em dia;0
106776101;01/05/2017;01/05/2017;2017;8000.0;11.44;263.58;36.0;B;B4;47000.0;30k-50k;20.43;20-30;debt_consolidation;CA;Verified;RENT;Current;Em dia;0
140541941;01/10/2018;01/10/2018;2018;3000.0;11.06;98.31;36.0;B;B3;60000.0;50k-75k;9.34;0-10;major_purchase;FL;Source Verified;MORTGAGE;Current;Em dia;0
131619672;01/04/2018;01/04/2018;2018;10000.0;10.41;214.5;60.0;B;B3;60000.0;50k-75k;17.38;out/20;credit_card;CA;Not Verified;RENT;Current;Em dia;0
118008546;01/09/2017;01/09/2017;2017;10000.0;10.42;214.55;60.0;B;B3;70000.0;50k-75k;8.55;0-10;debt_consolidation;IL;Not Verified;MORTGAGE;Current;Em dia;0
97849375;01/02/2017;01/02/2017;2017;5000.0;11.44;164.74;36.0;B;B4;53600.0;50k-75k;32.31;30-40;major_purchase;NE;Verified;RENT;Fully Paid;Quitado;0
139409258;01/09/2018;01/09/2018;2018;16000.0;10.08;516.88;36.0;B;B1;110000.0;100k-150k;22.83;20-30;credit_card;IL;Verified;OWN;Current;Em dia;0
119371943;01/10/2017;01/10/2017;2017;6000.0;10.91;196.18;36.0;B;B4;45000.0;30k-50k;30.39;30-40;debt_consolidation;NY;Not Verified;RENT;Fully Paid;Quitado;0
109970527;01/06/2017;01/06/2017;2017;28000.0;11.99;929.87;36.0;B;B5;81500.0;75k-100k;14.96;out/20;other;IL;Verified;OWN;Current;Em dia;0
102495580;01/04/2017;01/04/2017;2017;18000.0;11.49;395.78;60.0;B;B5;61000.0;50k-75k;20.03;20-30;debt_consolidation;AL;Not Verified;MORTGAGE;Fully Paid;Quitado;0
111007353;01/06/2017;01/06/2017;2017;15000.0;9.93;483.52;36.0;B;B2;76000.0;75k-100k;16.31;out/20;debt_consolidation;LA;Source Verified;MORTGAGE;Current;Em dia;0
134735944;01/06/2018;01/06/2018;2018;7500.0;10.07;242.26;36.0;B;B2;115000.0;100k-150k;22.58;20-30;debt_consolidation;MA;Not Verified;MORTGAGE;Current;Em dia;0
115101213;01/08/2017;01/08/2017;2017;3600.0;10.42;116.88;36.0;B;B3;120000.0;100k-150k;14.74;out/20;credit_card;CA;Source Verified;MORTGAGE;Current;Em dia;0
131017977;01/04/2018;01/04/2018;2018;20000.0;10.41;649.21;36.0;B;B3;60000.0;50k-75k;8.34;0-10;credit_card;NY;Source Verified;RENT;Current;Em dia;0
99787402;01/03/2017;01/03/2017;2017;10800.0;8.24;339.63;36.0;B;B1;50000.0;30k-50k;28.85;20-30;debt_consolidation;TX;Source Verified;OWN;Fully Paid;Quitado;0
142170844;01/10/2018;01/10/2018;2018;15000.0;10.08;319.3;60.0;B;B1;249000.0;150k+;10.08;out/20;credit_card;TX;Not Verified;MORTGAGE;Current;Em dia;0
127865780;01/01/2018;01/01/2018;2018;10000.0;10.42;324.65;36.0;B;B3;155000.0;150k+;31.94;30-40;debt_consolidation;CA;Verified;MORTGAGE;Current;Em dia;0
98439985;01/02/2017;01/02/2017;2017;5000.0;11.44;164.74;36.0;B;B4;33000.0;30k-50k;21.96;20-30;debt_consolidation;AZ;Not Verified;MORTGAGE;Current;Em dia;0
132451071;01/04/2018;01/04/2018;2018;40000.0;9.92;848.31;60.0;B;B2;200000.0;150k+;25.92;20-30;credit_card;NJ;Source Verified;RENT;Current;Em dia;0
141590992;01/10/2018;01/10/2018;2018;15500.0;10.08;500.73;36.0;B;B1;80000.0;75k-100k;25.89;20-30;debt_consolidation;AR;Source Verified;MORTGAGE;Current;Em dia;0
119413917;01/09/2017;01/09/2017;2017;35000.0;11.99;778.38;60.0;B;B5;110600.0;100k-150k;26.38;20-30;debt_consolidation;MO;Verified;MORTGAGE;Current;Em dia;0
140492114;01/09/2018;01/09/2018;2018;16000.0;10.47;343.67;60.0;B;B2;18000.0;até 30k;40.27;40+;home_improvement;NC;Verified;MORTGAGE;Current;Em dia;0
132521244;01/05/2018;01/05/2018;2018;20000.0;9.92;644.6;36.0;B;B2;67689.0;50k-75k;39.57;30-40;credit_card;OK;Verified;MORTGAGE;Current;Em dia;0
101137928;01/03/2017;01/03/2017;2017;10000.0;11.49;329.72;36.0;B;B5;95000.0;75k-100k;29.5;20-30;debt_consolidation;MD;Not Verified;MORTGAGE;Current;Em dia;0
109262064;01/05/2017;01/05/2017;2017;8400.0;10.91;274.65;36.0;B;B4;39600.0;30k-50k;21.9;20-30;debt_consolidation;IL;Verified;MORTGAGE;Current;Em dia;0
145100137;01/12/2018;01/12/2018;2018;12000.0;10.33;389.07;36.0;B;B1;150000.0;100k-150k;5.56;0-10;debt_consolidation;CA;Not Verified;MORTGAGE;Current;Em dia;0
100478099;01/03/2017;01/03/2017;2017;6400.0;11.39;210.72;36.0;B;B3;53000.0;50k-75k;20.72;20-30;debt_consolidation;TX;Not Verified;MORTGAGE;Current;Em dia;0
142013166;01/10/2018;01/10/2018;2018;19200.0;11.06;629.13;36.0;B;B3;48000.0;30k-50k;35.18;30-40;debt_consolidation;AL;Not Verified;MORTGAGE;Fully Paid;Quitado;0
101540706;01/03/2017;01/03/2017;2017;18000.0;11.39;592.63;36.0;B;B3;109969.0;100k-150k;11.58;out/20;debt_consolidation;PA;Source Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
143545208;01/11/2018;01/11/2018;2018;10000.0;11.31;328.86;36.0;B;B3;17580.0;até 30k;36.45;30-40;debt_consolidation;TN;Verified;OWN;Current;Em dia;0
130791465;01/03/2018;01/03/2018;2018;20000.0;10.41;649.21;36.0;B;B3;100000.0;75k-100k;23.25;20-30;debt_consolidation;CT;Source Verified;MORTGAGE;Current;Em dia;0
97709609;01/02/2017;01/02/2017;2017;22400.0;11.49;492.53;60.0;B;B5;85000.0;75k-100k;26.9;20-30;debt_consolidation;TX;Source Verified;RENT;Fully Paid;Quitado;0
142474821;01/10/2018;01/10/2018;2018;12000.0;11.06;393.21;36.0;B;B3;55000.0;50k-75k;7.81;0-10;credit_card;MA;Not Verified;RENT;Current;Em dia;0
141809326;01/10/2018;01/10/2018;2018;7500.0;10.08;242.29;36.0;B;B1;31800.0;30k-50k;4.98;0-10;credit_card;MI;Source Verified;RENT;Current;Em dia;0
103117467;01/03/2017;01/03/2017;2017;10000.0;8.24;314.48;36.0;B;B1;102195.0;100k-150k;22.97;20-30;debt_consolidation;AL;Not Verified;RENT;Current;Em dia;0
144809471;01/12/2018;01/12/2018;2018;18000.0;12.98;606.32;36.0;B;B5;280000.0;150k+;12.97;out/20;debt_consolidation;NC;Source Verified;RENT;Current;Em dia;0
110462116;01/06/2017;01/06/2017;2017;4000.0;10.91;130.79;36.0;B;B4;43000.0;30k-50k;11.67;out/20;home_improvement;NC;Verified;OWN;Fully Paid;Quitado;0
106115914;01/05/2017;01/05/2017;2017;16000.0;11.44;527.16;36.0;B;B4;75000.0;50k-75k;3.38;0-10;major_purchase;NM;Source Verified;RENT;Current;Em dia;0
132622115;01/05/2018;01/05/2018;2018;16000.0;9.43;512.01;36.0;B;B1;95000.0;75k-100k;31.06;30-40;credit_card;CA;Source Verified;OWN;Current;Em dia;0
119964784;01/09/2017;01/09/2017;2017;20000.0;10.91;653.93;36.0;B;B4;200000.0;150k+;13.24;out/20;debt_consolidation;GA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
137696724;01/08/2018;01/08/2018;2018;2500.0;10.47;81.23;36.0;B;B2;52000.0;50k-75k;21.65;20-30;home_improvement;IL;Verified;MORTGAGE;Current;Em dia;0
106764881;01/05/2017;01/05/2017;2017;5300.0;10.49;172.24;36.0;B;B2;28080.0;até 30k;5.98;0-10;credit_card;WA;Not Verified;MORTGAGE;Current;Em dia;0
113044154;01/07/2017;01/07/2017;2017;19725.0;10.91;644.94;36.0;B;B4;111000.0;100k-150k;14.19;out/20;debt_consolidation;TX;Not Verified;MORTGAGE;Current;Em dia;0
114179979;01/07/2017;01/07/2017;2017;1800.0;10.42;58.44;36.0;B;B3;60000.0;50k-75k;31.6;30-40;other;AL;Source Verified;RENT;Current;Em dia;0
102185320;01/03/2017;01/03/2017;2017;35000.0;10.49;752.12;60.0;B;B2;130000.0;100k-150k;22.83;20-30;credit_card;WY;Source Verified;OWN;Current;Em dia;0
114140278;01/07/2017;01/07/2017;2017;7600.0;10.91;248.5;36.0;B;B4;95000.0;75k-100k;7.81;0-10;car;CA;Source Verified;RENT;Fully Paid;Quitado;0
144732491;01/12/2018;01/12/2018;2018;14000.0;11.8;463.67;36.0;B;B4;33705.0;30k-50k;10.54;out/20;credit_card;NY;Source Verified;RENT;Current;Em dia;0
144521643;01/12/2018;01/12/2018;2018;6000.0;11.31;197.32;36.0;B;B3;125000.0;100k-150k;20.29;20-30;credit_card;NY;Source Verified;MORTGAGE;Current;Em dia;0
127046193;01/01/2018;01/01/2018;2018;16000.0;11.99;531.36;36.0;B;B5;55000.0;50k-75k;31.03;30-40;credit_card;VA;Not Verified;RENT;Current;Em dia;0
128716374;01/02/2018;01/02/2018;2018;12000.0;9.44;384.06;36.0;B;B1;175000.0;150k+;18.08;out/20;major_purchase;TX;Source Verified;OWN;Current;Em dia;0
127879461;01/02/2018;01/02/2018;2018;27000.0;10.91;882.8;36.0;B;B4;90000.0;75k-100k;25.27;20-30;credit_card;CA;Verified;MORTGAGE;Current;Em dia;0
116638053;01/08/2017;01/08/2017;2017;16000.0;9.44;335.57;60.0;B;B1;68000.0;50k-75k;28.93;20-30;debt_consolidation;TX;Not Verified;MORTGAGE;Current;Em dia;0
123065650;01/11/2017;01/11/2017;2017;40000.0;11.99;889.58;60.0;B;B5;205000.0;150k+;15.63;out/20;debt_consolidation;TX;Source Verified;MORTGAGE;Current;Em dia;0
140426340;01/09/2018;01/09/2018;2018;20000.0;11.55;660.0;36.0;B;B4;82000.0;75k-100k;30.32;30-40;debt_consolidation;HI;Verified;MORTGAGE;Current;Em dia;0
129225795;01/03/2018;01/03/2018;2018;3000.0;9.43;96.01;36.0;B;B1;19000.0;até 30k;27.61;20-30;car;TX;Source Verified;RENT;Current;Em dia;0
131712756;01/04/2018;01/04/2018;2018;4000.0;11.98;132.82;36.0;B;B5;84000.0;75k-100k;10.59;out/20;other;TX;Source Verified;MORTGAGE;Current;Em dia;0
122693909;01/11/2017;01/11/2017;2017;12650.0;9.93;268.34;60.0;B;B2;105375.0;100k-150k;9.3;0-10;debt_consolidation;NY;Not Verified;RENT;Current;Em dia;0
122362459;01/11/2017;01/11/2017;2017;16800.0;9.93;356.38;60.0;B;B2;72000.0;50k-75k;19.5;out/20;debt_consolidation;WA;Not Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
106966835;01/05/2017;01/05/2017;2017;4000.0;11.39;131.7;36.0;B;B3;53000.0;50k-75k;15.04;out/20;other;GA;Source Verified;RENT;Current;Em dia;0
107469851;01/05/2017;01/05/2017;2017;17600.0;11.39;386.1;60.0;B;B3;48000.0;30k-50k;11.4;out/20;debt_consolidation;PA;Not Verified;MORTGAGE;Fully Paid;Quitado;0
131979255;01/04/2018;01/04/2018;2018;8000.0;10.9;261.54;36.0;B;B4;44839.0;30k-50k;35.84;30-40;car;CA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
111414841;01/06/2017;01/06/2017;2017;26025.0;9.93;552.06;60.0;B;B2;72000.0;50k-75k;29.27;20-30;debt_consolidation;CA;Not Verified;RENT;Current;Em dia;0
137417532;01/07/2018;01/07/2018;2018;22000.0;11.55;484.39;60.0;B;B4;58000.0;50k-75k;27.44;20-30;credit_card;IN;Not Verified;MORTGAGE;Current;Em dia;0
140557501;01/09/2018;01/09/2018;2018;10000.0;11.06;327.68;36.0;B;B3;32000.0;30k-50k;18.15;out/20;credit_card;NY;Not Verified;RENT;Current;Em dia;0
141873646;01/10/2018;01/10/2018;2018;19000.0;10.08;613.8;36.0;B;B1;200000.0;150k+;20.59;20-30;debt_consolidation;TX;Verified;MORTGAGE;Current;Em dia;0
117008158;01/08/2017;01/08/2017;2017;10000.0;9.93;322.35;36.0;B;B2;65000.0;50k-75k;20.97;20-30;debt_consolidation;OR;Source Verified;RENT;Current;Em dia;0
95151252;01/12/2016;01/12/2016;2016;2000.0;11.49;65.95;36.0;B;B5;65000.0;50k-75k;13.05;out/20;small_business;VA;Source Verified;MORTGAGE;Current;Em dia;0
129050558;01/02/2018;01/02/2018;2018;38000.0;9.93;806.08;60.0;B;B2;101000.0;100k-150k;8.86;0-10;car;FL;Not Verified;MORTGAGE;Late (31-120 days);Inadimplente;1
114183973;01/08/2017;01/08/2017;2017;3000.0;10.42;97.4;36.0;B;B3;90000.0;75k-100k;20.2;20-30;moving;FL;Verified;MORTGAGE;Current;Em dia;0
124051993;01/11/2017;01/11/2017;2017;30000.0;10.42;973.95;36.0;B;B3;120000.0;100k-150k;32.01;30-40;credit_card;IN;Verified;MORTGAGE;Current;Em dia;0
138700665;01/08/2018;01/08/2018;2018;10000.0;11.06;327.68;36.0;B;B3;65000.0;50k-75k;14.16;out/20;home_improvement;IL;Not Verified;OWN;Current;Em dia;0
96811286;01/01/2017;01/01/2017;2017;6400.0;11.49;211.02;36.0;B;B5;33000.0;30k-50k;18.25;out/20;debt_consolidation;OH;Verified;OWN;Current;Em dia;0
111669425;01/06/2017;01/06/2017;2017;13750.0;11.99;456.64;36.0;B;B5;220000.0;150k+;1.03;0-10;other;VA;Verified;MORTGAGE;Current;Em dia;0
111058383;01/06/2017;01/06/2017;2017;10000.0;11.99;332.1;36.0;B;B5;52000.0;50k-75k;10.45;out/20;other;NJ;Source Verified;RENT;Current;Em dia;0
138261329;01/08/2018;01/08/2018;2018;12000.0;10.08;387.66;36.0;B;B1;120000.0;100k-150k;17.2;out/20;credit_card;SC;Not Verified;RENT;Current;Em dia;0
131560623;01/04/2018;01/04/2018;2018;4000.0;9.92;128.92;36.0;B;B2;14400.0;até 30k;16.17;out/20;other;WI;Verified;MORTGAGE;Current;Em dia;0
96331003;01/01/2017;01/01/2017;2017;32400.0;11.44;711.59;60.0;B;B4;70000.0;50k-75k;10.66;out/20;debt_consolidation;NY;Source Verified;MORTGAGE;Current;Em dia;0
120665715;01/10/2017;01/10/2017;2017;21600.0;10.42;701.24;36.0;B;B3;68199.0;50k-75k;16.96;out/20;debt_consolidation;CA;Verified;MORTGAGE;Current;Em dia;0
118066417;01/09/2017;01/09/2017;2017;5000.0;9.93;161.18;36.0;B;B2;28000.0;até 30k;5.1;0-10;debt_consolidation;CA;Not Verified;RENT;Late (31-120 days);Inadimplente;1
144953543;01/12/2018;01/12/2018;2018;10000.0;10.33;324.23;36.0;B;B1;320000.0;150k+;29.46;20-30;credit_card;IN;Source Verified;MORTGAGE;Current;Em dia;0
125947586;01/12/2017;01/12/2017;2017;4200.0;10.91;137.33;36.0;B;B4;46000.0;30k-50k;22.1;20-30;major_purchase;NC;Not Verified;MORTGAGE;Fully Paid;Quitado;0
144241754;01/11/2018;01/11/2018;2018;3700.0;12.98;124.64;36.0;B;B5;30000.0;até 30k;19.76;out/20;home_improvement;FL;Not Verified;MORTGAGE;Current;Em dia;0
99331076;01/02/2017;01/02/2017;2017;30000.0;10.49;974.94;36.0;B;B2;200000.0;150k+;18.04;out/20;debt_consolidation;IL;Source Verified;OWN;Current;Em dia;0
139825379;01/09/2018;01/09/2018;2018;35000.0;11.55;1155.0;36.0;B;B4;181000.0;150k+;7.91;0-10;debt_consolidation;TX;Verified;MORTGAGE;Current;Em dia;0
121839948;01/10/2017;01/10/2017;2017;40000.0;11.99;1328.39;36.0;B;B5;240000.0;150k+;10.24;out/20;debt_consolidation;OR;Verified;RENT;Default;Inadimplente;1
139118364;01/08/2018;01/08/2018;2018;35000.0;10.47;751.77;60.0;B;B2;30000.0;até 30k;30.28;30-40;credit_card;MN;Not Verified;MORTGAGE;Current;Em dia;0
126818953;01/01/2018;01/01/2018;2018;15000.0;9.44;314.59;60.0;B;B1;54000.0;50k-75k;30.0;20-30;home_improvement;AZ;Not Verified;MORTGAGE;Current;Em dia;0
99255053;01/02/2017;01/02/2017;2017;5000.0;8.24;157.24;36.0;B;B1;31500.0;30k-50k;11.62;out/20;debt_consolidation;CA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
102325163;01/03/2017;01/03/2017;2017;13200.0;11.49;435.23;36.0;B;B5;80000.0;75k-100k;19.37;out/20;credit_card;IL;Source Verified;MORTGAGE;Fully Paid;Quitado;0
132895173;01/05/2018;01/05/2018;2018;14400.0;10.9;312.38;60.0;B;B4;65000.0;50k-75k;10.72;out/20;debt_consolidation;TX;Not Verified;MORTGAGE;Current;Em dia;0
131651815;01/04/2018;01/04/2018;2018;8000.0;9.43;256.01;36.0;B;B1;60000.0;50k-75k;13.0;out/20;other;KY;Source Verified;MORTGAGE;Current;Em dia;0
138366569;01/08/2018;01/08/2018;2018;10000.0;11.06;327.68;36.0;B;B3;85000.0;75k-100k;3.54;0-10;credit_card;IL;Source Verified;MORTGAGE;Current;Em dia;0
102376954;01/03/2017;01/03/2017;2017;10000.0;8.24;314.48;36.0;B;B1;150000.0;100k-150k;19.38;out/20;debt_consolidation;NJ;Not Verified;MORTGAGE;Fully Paid;Quitado;0
134165257;01/05/2018;01/05/2018;2018;9000.0;10.07;290.71;36.0;B;B2;20000.0;até 30k;20.59;20-30;debt_consolidation;OR;Not Verified;MORTGAGE;Current;Em dia;0
131112905;01/04/2018;01/04/2018;2018;35000.0;10.9;1144.2;36.0;B;B4;198000.0;150k+;12.91;out/20;credit_card;FL;Verified;RENT;Current;Em dia;0
98886305;01/02/2017;01/02/2017;2017;11000.0;11.39;241.32;60.0;B;B3;137000.0;100k-150k;26.24;20-30;debt_consolidation;CA;Source Verified;MORTGAGE;Current;Em dia;0
123880805;01/11/2017;01/11/2017;2017;36000.0;11.99;800.62;60.0;B;B5;109000.0;100k-150k;5.54;0-10;debt_consolidation;TX;Verified;MORTGAGE;Fully Paid;Quitado;0
133916796;01/05/2018;01/05/2018;2018;10000.0;11.05;327.63;36.0;B;B4;170000.0;150k+;23.56;20-30;credit_card;VA;Source Verified;OWN;Current;Em dia;0
104220784;01/04/2017;01/04/2017;2017;24000.0;11.39;790.17;36.0;B;B3;325000.0;150k+;15.84;out/20;debt_consolidation;MS;Verified;MORTGAGE;Current;Em dia;0
130272934;01/04/2018;01/04/2018;2018;12000.0;10.9;392.3;36.0;B;B4;42000.0;30k-50k;15.6;out/20;credit_card;MA;Not Verified;MORTGAGE;Current;Em dia;0
115718250;01/08/2017;01/08/2017;2017;15000.0;9.93;483.52;36.0;B;B2;120000.0;100k-150k;27.63;20-30;debt_consolidation;NY;Source Verified;MORTGAGE;Charged Off;Inadimplente;1
93703343;01/12/2016;01/12/2016;2016;7000.0;11.39;230.47;36.0;B;B3;75000.0;50k-75k;18.3;out/20;credit_card;NV;Source Verified;RENT;Current;Em dia;0
137321115;01/07/2018;01/07/2018;2018;6000.0;10.08;193.83;36.0;B;B1;38000.0;30k-50k;24.95;20-30;debt_consolidation;MO;Not Verified;RENT;Charged Off;Inadimplente;1
132490881;01/05/2018;01/05/2018;2018;10075.0;9.92;324.72;36.0;B;B2;33565.15;30k-50k;7.4;0-10;credit_card;NY;Not Verified;RENT;Fully Paid;Quitado;0
105679220;01/04/2017;01/04/2017;2017;30000.0;8.24;943.42;36.0;B;B1;132000.0;100k-150k;9.24;0-10;debt_consolidation;OH;Source Verified;MORTGAGE;Current;Em dia;0
125807561;01/12/2017;01/12/2017;2017;17000.0;9.93;360.62;60.0;B;B2;108000.0;100k-150k;15.16;out/20;credit_card;CA;Not Verified;RENT;Current;Em dia;0
137035538;01/07/2018;01/07/2018;2018;40000.0;11.06;1310.69;36.0;B;B3;65000.0;50k-75k;27.89;20-30;credit_card;CA;Source Verified;RENT;Current;Em dia;0
144990577;01/12/2018;01/12/2018;2018;2975.0;12.98;100.22;36.0;B;B5;50000.0;30k-50k;7.15;0-10;home_improvement;MI;Verified;MORTGAGE;Current;Em dia;0
132356388;01/04/2018;01/04/2018;2018;10000.0;9.43;320.01;36.0;B;B1;65000.0;50k-75k;4.87;0-10;medical;VA;Not Verified;MORTGAGE;Fully Paid;Quitado;0
139110580;01/08/2018;01/08/2018;2018;3000.0;11.06;98.31;36.0;B;B3;50000.0;30k-50k;5.59;0-10;debt_consolidation;OH;Source Verified;MORTGAGE;Current;Em dia;0
111084399;01/06/2017;01/06/2017;2017;16000.0;9.44;512.08;36.0;B;B1;102000.0;100k-150k;9.16;0-10;debt_consolidation;CA;Source Verified;RENT;Fully Paid;Quitado;0
132294241;01/04/2018;01/04/2018;2018;3000.0;9.92;96.69;36.0;B;B2;56000.0;50k-75k;9.86;0-10;other;CA;Not Verified;RENT;Charged Off;Inadimplente;1
144210872;01/12/2018;01/12/2018;2018;35000.0;12.98;796.0;60.0;B;B5;150000.0;100k-150k;23.68;20-30;debt_consolidation;LA;Verified;RENT;Current;Em dia;0
97437845;01/02/2017;01/02/2017;2017;7200.0;11.49;237.4;36.0;B;B5;80000.0;75k-100k;21.66;20-30;debt_consolidation;CA;Source Verified;RENT;Late (16-30 days);Outro;0
125601654;01/12/2017;01/12/2017;2017;6000.0;11.99;199.26;36.0;B;B5;19000.0;até 30k;12.44;out/20;debt_consolidation;KY;Source Verified;MORTGAGE;Current;Em dia;0
95167023;01/12/2016;01/12/2016;2016;15000.0;10.49;487.47;36.0;B;B2;45000.0;30k-50k;18.77;out/20;debt_consolidation;CA;Not Verified;RENT;Current;Em dia;0
106966074;01/06/2017;01/06/2017;2017;10000.0;10.91;326.97;36.0;B;B4;50005.0;50k-75k;22.56;20-30;debt_consolidation;AZ;Not Verified;MORTGAGE;Current;Em dia;0
132617728;01/05/2018;01/05/2018;2018;35000.0;9.43;733.87;60.0;B;B1;38000.0;30k-50k;56.48;40+;credit_card;MT;Verified;MORTGAGE;Current;Em dia;0
129680443;01/03/2018;01/03/2018;2018;5000.0;10.41;162.31;36.0;B;B3;75000.0;50k-75k;7.86;0-10;other;CO;Verified;MORTGAGE;Current;Em dia;0
97299018;01/02/2017;01/02/2017;2017;4000.0;10.49;130.0;36.0;B;B2;63900.0;50k-75k;6.33;0-10;debt_consolidation;OH;Verified;RENT;Charged Off;Inadimplente;1
96759151;01/01/2017;01/01/2017;2017;6000.0;11.44;197.69;36.0;B;B4;50000.0;30k-50k;29.48;20-30;credit_card;CT;Not Verified;RENT;Current;Em dia;0
117585668;01/09/2017;01/09/2017;2017;4000.0;9.93;128.94;36.0;B;B2;16272.0;até 30k;22.57;20-30;home_improvement;TN;Source Verified;OWN;Fully Paid;Quitado;0
96213350;01/01/2017;01/01/2017;2017;36475.0;8.24;743.78;60.0;B;B1;240000.0;150k+;23.86;20-30;credit_card;CA;Verified;RENT;Fully Paid;Quitado;0
142993035;01/11/2018;01/11/2018;2018;40000.0;10.08;1292.2;36.0;B;B1;122000.0;100k-150k;18.96;out/20;debt_consolidation;NJ;Source Verified;RENT;Current;Em dia;0
126624302;01/01/2018;01/01/2018;2018;8000.0;9.93;257.88;36.0;B;B2;75000.0;50k-75k;11.58;out/20;credit_card;MD;Not Verified;MORTGAGE;Current;Em dia;0
138340851;01/08/2018;01/08/2018;2018;3000.0;11.55;99.0;36.0;B;B4;60000.0;50k-75k;6.04;0-10;debt_consolidation;UT;Not Verified;RENT;Current;Em dia;0
129399156;01/02/2018;01/02/2018;2018;10000.0;10.41;324.61;36.0;B;B3;101000.0;100k-150k;23.38;20-30;credit_card;FL;Not Verified;MORTGAGE;Current;Em dia;0
143274474;01/11/2018;01/11/2018;2018;36000.0;11.8;797.17;60.0;B;B4;94000.0;75k-100k;16.6;out/20;credit_card;CA;Verified;MORTGAGE;Current;Em dia;0
122305248;01/11/2017;01/11/2017;2017;11500.0;10.91;376.01;36.0;B;B4;84000.0;75k-100k;22.35;20-30;debt_consolidation;NY;Source Verified;MORTGAGE;Current;Em dia;0
120607196;01/10/2017;01/10/2017;2017;11600.0;9.93;373.92;36.0;B;B2;45000.0;30k-50k;7.95;0-10;credit_card;GA;Not Verified;RENT;Current;Em dia;0
107539662;01/05/2017;01/05/2017;2017;15000.0;11.49;494.57;36.0;B;B5;120000.0;100k-150k;12.1;out/20;debt_consolidation;CA;Not Verified;MORTGAGE;Current;Em dia;0
132566696;01/05/2018;01/05/2018;2018;8400.0;10.41;272.67;36.0;B;B3;84000.0;75k-100k;2.96;0-10;major_purchase;TX;Not Verified;RENT;Current;Em dia;0
103932026;01/04/2017;01/04/2017;2017;6000.0;11.49;197.83;36.0;B;B5;85000.0;75k-100k;5.42;0-10;major_purchase;CA;Verified;RENT;Current;Em dia;0
141013082;01/09/2018;01/09/2018;2018;18000.0;11.55;396.32;60.0;B;B4;120000.0;100k-150k;17.53;out/20;debt_consolidation;MI;Not Verified;MORTGAGE;Current;Em dia;0
105161880;01/04/2017;01/04/2017;2017;15000.0;8.24;471.71;36.0;B;B1;73500.0;50k-75k;16.88;out/20;debt_consolidation;WA;Source Verified;MORTGAGE;Fully Paid;Quitado;0
125094290;01/12/2017;01/12/2017;2017;24000.0;11.99;533.75;60.0;B;B5;60000.0;50k-75k;17.3;out/20;credit_card;CA;Verified;RENT;Current;Em dia;0
129898374;01/03/2018;01/03/2018;2018;5000.0;10.41;162.31;36.0;B;B3;19000.0;até 30k;22.68;20-30;major_purchase;IL;Verified;MORTGAGE;Current;Em dia;0
105284056;01/04/2017;01/04/2017;2017;35000.0;11.39;1152.34;36.0;B;B3;150000.0;100k-150k;19.24;out/20;debt_consolidation;CA;Source Verified;MORTGAGE;Current;Em dia;0
124000889;01/11/2017;01/11/2017;2017;16000.0;10.42;343.27;60.0;B;B3;78000.0;75k-100k;14.83;out/20;credit_card;CA;Not Verified;RENT;Charged Off;Inadimplente;1
95092651;01/12/2016;01/12/2016;2016;8400.0;8.24;264.16;36.0;B;B1;125000.0;100k-150k;5.11;0-10;other;CA;Not Verified;RENT;Current;Em dia;0
